,show_id,userId,score
18615,ns4981,87402.872,3.555
18616,ns4982,93395.188,3.579
18617,ns4983,87541.695,3.513
18618,ns4984,94410.053,3.584
18619,ns4985,94100.949,3.534
18620,ns4986,91861.708,3.499
18621,ns4987,97141.423,3.517
18622,ns4988,91951.62,3.413
18623,ns4989,87560.342,3.517
18624,ns499,92626.06,3.594
18625,ns4990,88554.6,3.5
18626,ns4991,84476.095,3.434
18627,ns4992,84563.128,3.547
18628,ns4993,82619.893,3.602
18629,ns4994,83052.326,3.609
18630,ns4995,86967.131,3.557
18631,ns4996,87352.408,3.545
18632,ns4997,91969.172,3.544
18633,ns4998,91017.824,3.513
18634,ns4999,82613.6,3.59
18635,ns5,89895.956,3.593
18636,ns50,88129.68,3.571
18637,ns500,89067.156,3.524
18638,ns5000,87472.579,3.609
18639,ns5001,90605.34,3.596
18640,ns5002,94436.39,3.574
18641,ns5003,99417.815,3.575
18642,ns5004,88471.998,3.501
18643,ns5005,91691.499,3.536
18644,ns5006,92957.275,3.535
18645,ns5007,86327.102,3.534
18646,ns5008,90560.553,3.556
18647,ns5009,87129.754,3.525
18648,ns501,93186.069,3.607
18649,ns5010,89918.988,3.546
18650,ns5011,94139.181,3.57
18651,ns5012,86476.897,3.509
18652,ns5013,100853.535,3.61
18653,ns5014,93686.69,3.546
18654,ns5015,87615.571,3.424
18655,ns5016,95859.24,3.567
18656,ns5017,98870.933,3.503
18657,ns5018,96775.174,3.487
18658,ns5019,84077.74,3.568
18659,ns502,84463.252,3.573
18660,ns5020,90866.61,3.529
18661,ns5021,86490.274,3.529
18662,ns5022,93698.151,3.505
18663,ns5023,94577.104,3.571
18664,ns5024,85177.785,3.51
18665,ns5025,85836.529,3.56
18666,ns5026,89376.41,3.456
18667,ns5027,94855.728,3.514
18668,ns5028,86644.191,3.559
18669,ns5029,93503.235,3.561
18670,ns503,87097.764,3.627
18671,ns5030,87844.702,3.451
18672,ns5031,85016.881,3.605
18673,ns5032,89644.553,3.532
18674,ns5033,87631.985,3.547
18675,ns5034,90696.345,3.577
18676,ns5035,88962.066,3.578
18677,ns5036,93165.815,3.604
18678,ns5037,84815.164,3.401
18679,ns5038,89085.604,3.575
18680,ns5039,94045.524,3.591
18681,ns504,90381.933,3.608
18682,ns5040,89037.144,3.526
18683,ns5041,92145.734,3.557
18684,ns5042,93158.252,3.564
18685,ns5043,84297.561,3.634
18686,ns5044,89914.552,3.441
18687,ns5045,88792.074,3.617
18688,ns5046,96036.843,3.573
18689,ns5047,90582.887,3.491
18690,ns5048,86805.618,3.571
18691,ns5049,92514.532,3.584
18692,ns505,96715.131,3.541
18693,ns5050,86245.58,3.565
18694,ns5051,87887.848,3.531
18695,ns5052,94747.619,3.582
18696,ns5053,91729.474,3.542
18697,ns5054,89758.464,3.543
18698,ns5055,93768.415,3.457
18699,ns5056,88977.682,3.56
18700,ns5057,86544.601,3.489
18701,ns5058,90597.911,3.492
18702,ns5059,92255.115,3.516
18703,ns506,88498.3,3.523
18704,ns5060,89196.484,3.509
18705,ns5061,92902.28,3.505
18706,ns5062,96561.738,3.506
18707,ns5063,86325.852,3.554
18708,ns5064,88112.289,3.522
18709,ns5065,89544.792,3.574
18710,ns5066,87295.971,3.591
18711,ns5067,97904.062,3.48
18712,ns5068,87003.65,3.527
18713,ns5069,84421.3,3.547
18714,ns507,85641.246,3.608
18715,ns5070,90650.937,3.497
18716,ns5071,90592.293,3.543
18717,ns5072,88681.649,3.505
18718,ns5073,94240.803,3.55
18719,ns5074,94916.943,3.547
18720,ns5075,86754.173,3.57
18721,ns5076,87733.446,3.567
18722,ns5077,96290.983,3.521
18723,ns5078,95989.917,3.508
18724,ns5079,90716.394,3.53
18725,ns508,90213.349,3.569
18726,ns5080,92857.477,3.486
18727,ns5081,94710.45,3.522
18728,ns5082,90835.689,3.484
18729,ns5083,94470.356,3.569
18730,ns5084,84813.749,3.472
18731,ns5085,87185.811,3.466
18732,ns5086,87109.7,3.492
18733,ns5087,93083.675,3.5
18734,ns5088,89877.827,3.535
18735,ns5089,92056.029,3.454
18736,ns509,87524.731,3.471
18737,ns5090,84070.443,3.489
18738,ns5091,91699.305,3.505
18739,ns5092,87635.71,3.534
18740,ns5093,91721.804,3.468
18741,ns5094,92322.902,3.568
18742,ns5095,86186.872,3.62
18743,ns5096,90603.591,3.558
18744,ns5097,90738.553,3.614
18745,ns5098,84503.331,3.493
18746,ns5099,89382.856,3.491
18747,ns51,90903.771,3.561
18748,ns510,90681.785,3.535
18749,ns5100,84363.24,3.528
18750,ns5101,85859.973,3.536
18751,ns5102,91383.668,3.444
18752,ns5103,89142.273,3.53
18753,ns5104,92550.452,3.58
18754,ns5105,99433.502,3.583
18755,ns5106,86813.234,3.592
18756,ns5107,88406.753,3.477
18757,ns5108,91413.733,3.533
18758,ns5109,88094.291,3.488
18759,ns511,88511.101,3.632
18760,ns5110,88758.807,3.621
18761,ns5111,87388.931,3.599
18762,ns5112,97796.328,3.567
18763,ns5113,84540.396,3.526
18764,ns5114,89418.294,3.625
18765,ns5115,87638.433,3.573
18766,ns5116,92304.967,3.491
18767,ns5117,98651.678,3.552
18768,ns5118,88777.994,3.569
18769,ns5119,93948.862,3.523
18770,ns512,102737.032,3.509
18771,ns5120,85006.437,3.517
18772,ns5121,90636.112,3.525
18773,ns5122,89717.234,3.519
18774,ns5123,96021.85,3.483
18775,ns5124,87980.059,3.595
18776,ns5125,97668.838,3.494
18777,ns5126,89657.204,3.534
18778,ns5127,91578.246,3.521
18779,ns5128,90891.04,3.566
18780,ns5129,92043.618,3.491
18781,ns513,97108.893,3.543
18782,ns5130,93117.956,3.586
18783,ns5131,92714.325,3.516
18784,ns5132,87734.812,3.626
18785,ns5133,88883.272,3.529
18786,ns5134,94944.201,3.497
18787,ns5135,93535.589,3.496
18788,ns5136,87735.6,3.543
18789,ns5137,84707.705,3.51
18790,ns5138,85084.289,3.443
18791,ns5139,83438.241,3.589
18792,ns514,97859.028,3.494
18793,ns5140,86153.382,3.465
18794,ns5141,91492.098,3.538
18795,ns5142,88355.975,3.522
18796,ns5143,84631.231,3.546
18797,ns5144,86012.008,3.516
18798,ns5145,97839.959,3.529
18799,ns5146,86945.667,3.506
18800,ns5147,90882.988,3.55
18801,ns5148,84787.344,3.517
18802,ns5149,89400.225,3.5
18803,ns515,85612.414,3.569
18804,ns5150,92094.398,3.417
18805,ns5151,85944.566,3.413
18806,ns5152,90038.117,3.502
18807,ns5153,93705.702,3.494
18808,ns5154,95453.722,3.476
18809,ns5155,86282.401,3.519
18810,ns5156,87186.555,3.47
18811,ns5157,92362.699,3.618
18812,ns5158,93782.712,3.593
18813,ns5159,85009.546,3.61
18814,ns516,89896.811,3.569
18815,ns5160,86837.495,3.606
18816,ns5161,91128.67,3.614
18817,ns5162,86433.108,3.53
18818,ns5163,96318.952,3.586
18819,ns5164,93040.046,3.551
18820,ns5165,89219.929,3.447
18821,ns5166,102026.983,3.605
18822,ns5167,90711.2,3.539
18823,ns5168,86935.944,3.593
18824,ns5169,90568.924,3.558
18825,ns517,91996.619,3.57
18826,ns5170,86774.764,3.494
18827,ns5171,89171.835,3.51
18828,ns5172,89102.517,3.525
18829,ns5173,90221.658,3.53
18830,ns5174,94099.202,3.522
18831,ns5175,88609.151,3.618
18832,ns5176,93360.776,3.609
18833,ns5177,84827.98,3.54
18834,ns5178,91980.227,3.548
18835,ns5179,96274.415,3.493
18836,ns518,91711.979,3.489
18837,ns5180,96706.142,3.6
18838,ns5181,87758.926,3.59
18839,ns5182,87313.791,3.503
18840,ns5183,94165.101,3.561
18841,ns5184,87312.172,3.542
18842,ns5185,88772.25,3.499
18843,ns5186,86943.652,3.573
18844,ns5187,86372.361,3.396
18845,ns5188,85811.918,3.486
18846,ns5189,92317.861,3.595
18847,ns519,86294.078,3.592
18848,ns5190,92166.519,3.539
18849,ns5191,85934.391,3.535
18850,ns5192,90928.179,3.6
18851,ns5193,89138.335,3.532
18852,ns5194,84434.505,3.541
18853,ns5195,83214.208,3.505
18854,ns5196,92848.671,3.59
18855,ns5197,90909.909,3.536
18856,ns5198,88955.761,3.486
18857,ns5199,89432.556,3.495
18858,ns52,88526.481,3.559
18859,ns520,90352.145,3.527
18860,ns5200,87839.51,3.541
18861,ns5201,88075.846,3.54
18862,ns5202,99118.753,3.593
18863,ns5203,87070.918,3.639
18864,ns5204,89242.635,3.536
18865,ns5205,90797.786,3.529
18866,ns5206,86506.62,3.547
18867,ns5207,94016.152,3.551
18868,ns5208,90985.309,3.549
18869,ns5209,99217.383,3.522
18870,ns521,89755.194,3.528
18871,ns5210,90073.427,3.56
18872,ns5211,89870.565,3.544
18873,ns5212,95478.654,3.459
18874,ns5213,85803.875,3.509
18875,ns5214,94896.423,3.585
18876,ns5215,101585.169,3.597
18877,ns5216,81532.605,3.528
18878,ns5217,91259.108,3.54
18879,ns5218,98290.74,3.519
18880,ns5219,85891.56,3.534
18881,ns522,86725.254,3.444
18882,ns5220,91702.185,3.611
18883,ns5221,89092.027,3.564
18884,ns5222,90463.994,3.594
18885,ns5223,91247.735,3.523
18886,ns5224,94152.381,3.576
18887,ns5225,88018.718,3.442
18888,ns5226,87241.855,3.567
18889,ns5227,87407.019,3.481
18890,ns5228,92366.61,3.491
18891,ns5229,91957.611,3.573
18892,ns523,87105.062,3.579
18893,ns5230,86880.742,3.569
18894,ns5231,86648.829,3.452
18895,ns5232,89826.851,3.451
18896,ns5233,92050.358,3.6
18897,ns5234,92172.702,3.505
18898,ns5235,88649.602,3.455
18899,ns5236,86923.078,3.498
18900,ns5237,88769.721,3.554
18901,ns5238,89769.775,3.553
18902,ns5239,92872.709,3.42
18903,ns524,86040.988,3.554
18904,ns5240,91080.673,3.497
18905,ns5241,93330.067,3.538
18906,ns5242,88533.729,3.47
18907,ns5243,91571.337,3.494
18908,ns5244,94268.01,3.523
18909,ns5245,97191.256,3.487
18910,ns5246,96573.246,3.585
18911,ns5247,91232.169,3.572
18912,ns5248,84267.917,3.572
18913,ns5249,86830.132,3.5
18914,ns525,85735.217,3.595
18915,ns5250,90326.191,3.596
18916,ns5251,89737.912,3.541
18917,ns5252,93715.59,3.537
18918,ns5253,93459.583,3.526
18919,ns5254,90157.209,3.501
18920,ns5255,89315.417,3.554
18921,ns5256,89128.417,3.561
18922,ns5257,93676.2,3.495
18923,ns5258,82202.377,3.6
18924,ns5259,87001.454,3.583
18925,ns526,93208.641,3.592
18926,ns5260,94280.981,3.541
18927,ns5261,89224.692,3.551
18928,ns5262,91715.222,3.588
18929,ns5263,88189.767,3.435
18930,ns5264,91926.635,3.508
18931,ns5265,87262.192,3.596
18932,ns5266,94207.74,3.596
18933,ns5267,84170.153,3.539
18934,ns5268,85931.046,3.576
18935,ns5269,91589.071,3.583
18936,ns527,90287.122,3.535
18937,ns5270,92910.47,3.55
18938,ns5271,91090.056,3.589
18939,ns5272,95849.842,3.593
18940,ns5273,87733.484,3.592
18941,ns5274,88921.259,3.547
18942,ns5275,90948.266,3.453
18943,ns5276,89223.5,3.596
18944,ns5277,91091.015,3.448
18945,ns5278,89822.3,3.551
18946,ns5279,89441.805,3.482
18947,ns528,98626.385,3.463
18948,ns5280,92579.736,3.509
18949,ns5281,95232.868,3.577
18950,ns5282,86123.44,3.63
18951,ns5283,94113.562,3.615
18952,ns5284,101888.328,3.561
18953,ns5285,85366.757,3.533
18954,ns5286,89802.34,3.49
18955,ns5287,88809.66,3.498
18956,ns5288,87773.724,3.559
18957,ns5289,90162.494,3.49
18958,ns529,90767.987,3.536
18959,ns5290,95004.201,3.529
18960,ns5291,86882.994,3.567
18961,ns5292,98185.431,3.554
18962,ns5293,84370.71,3.498
18963,ns5294,92399.189,3.585
18964,ns5295,87337.029,3.62
18965,ns5296,94989.191,3.506
18966,ns5297,93917.977,3.563
18967,ns5298,99391.525,3.504
18968,ns5299,89123.89,3.514
18969,ns53,85726.717,3.54
18970,ns530,87916.494,3.459
18971,ns5300,86565.178,3.538
18972,ns5301,88241.102,3.57
18973,ns5302,87914.831,3.589
18974,ns5303,97911.135,3.47
18975,ns5304,92070.377,3.467
18976,ns5305,85256.362,3.534
18977,ns5306,90459.258,3.548
18978,ns5307,92308.722,3.561
18979,ns5308,90994.355,3.499
18980,ns5309,91949.915,3.543
18981,ns531,92938.895,3.544
18982,ns5310,96184.31,3.521
18983,ns5311,90391.511,3.546
18984,ns5312,92575.062,3.555
18985,ns5313,90397.508,3.515
18986,ns5314,88796.609,3.556
18987,ns5315,95370.49,3.592
18988,ns5316,87091.432,3.591
18989,ns5317,94024.272,3.475
18990,ns5318,91715.849,3.429
18991,ns5319,94846.715,3.514
18992,ns532,89767.412,3.444
18993,ns5320,88190.224,3.517
18994,ns5321,86830.367,3.476
18995,ns5322,92281.386,3.513
18996,ns5323,86516.746,3.521
18997,ns5324,93107.316,3.598
18998,ns5325,91429.607,3.517
18999,ns5326,92581.855,3.521
19000,ns5327,87123.349,3.547
19001,ns5328,85732.576,3.613
19002,ns5329,87361.369,3.531
19003,ns533,87584.706,3.448
19004,ns5330,86130.375,3.505
19005,ns5331,93303.774,3.512
19006,ns5332,91671.864,3.512
19007,ns5333,88825.918,3.555
19008,ns5334,86803.718,3.588
19009,ns5335,90043.82,3.574
19010,ns5336,93096.824,3.52
19011,ns5337,93102.196,3.515
19012,ns5338,90260.416,3.449
19013,ns5339,92700.393,3.557
19014,ns534,90061.506,3.559
19015,ns5340,87663.988,3.579
19016,ns5341,90555.345,3.567
19017,ns5342,92096.989,3.441
19018,ns5343,89215.836,3.567
19019,ns5344,87971.614,3.541
19020,ns5345,88724.66,3.549
19021,ns5346,88875.359,3.5
19022,ns5347,80084.634,3.488
19023,ns5348,84369.913,3.503
19024,ns5349,88900.88,3.418
19025,ns535,87615.737,3.449
19026,ns5350,86320.468,3.543
19027,ns5351,89120.543,3.642
19028,ns5352,86586.958,3.594
19029,ns5353,87193.375,3.505
19030,ns5354,91412.011,3.591
19031,ns5355,93049.189,3.499
19032,ns5356,89846.572,3.573
19033,ns5357,87588.326,3.495
19034,ns5358,86737.462,3.545
19035,ns5359,92863.478,3.511
19036,ns536,87664.649,3.558
19037,ns5360,83479.316,3.526
19038,ns5361,86718.511,3.511
19039,ns5362,88613.482,3.508
19040,ns5363,91188.583,3.489
19041,ns5364,89894.1,3.534
19042,ns5365,90129.83,3.46
19043,ns5366,96379.943,3.512
19044,ns5367,85879.962,3.544
19045,ns5368,85923.913,3.548
19046,ns5369,95911.183,3.509
19047,ns537,92130.794,3.527
19048,ns5370,85729.896,3.503
19049,ns5371,94508.068,3.541
19050,ns5372,88973.268,3.513
19051,ns5373,93247.665,3.64
19052,ns5374,90312.727,3.504
19053,ns5375,83242.376,3.521
19054,ns5376,92383.369,3.547
19055,ns5377,88511.36,3.572
19056,ns5378,92459.352,3.618
19057,ns5379,94562.308,3.533
19058,ns538,90173.466,3.522
19059,ns5380,86857.915,3.48
19060,ns5381,91333.505,3.561
19061,ns5382,92655.272,3.509
19062,ns5383,82328.555,3.54
19063,ns5384,88009.75,3.554
19064,ns5385,87311.505,3.567
19065,ns5386,94025.326,3.504
19066,ns5387,87734.379,3.529
19067,ns5388,87872.1,3.521
19068,ns5389,97903.269,3.522
19069,ns539,88472.957,3.486
19070,ns5390,90285.403,3.574
19071,ns5391,89229.283,3.471
19072,ns5392,93731.85,3.538
19073,ns5393,93563.924,3.497
19074,ns5394,83334.209,3.594
19075,ns5395,93362.118,3.53
19076,ns5396,89953.836,3.543
19077,ns5397,94755.085,3.504
19078,ns5398,96874.332,3.6
19079,ns5399,84004.1,3.58
19080,ns54,82782.881,3.533
19081,ns540,91185.493,3.444
19082,ns5400,87910.083,3.61
19083,ns5401,90914.964,3.491
19084,ns5402,87890.209,3.534
19085,ns5403,95159.562,3.457
19086,ns5404,94538.674,3.507
19087,ns5405,85415.129,3.585
19088,ns5406,95997.33,3.529
19089,ns5407,88302.517,3.66
19090,ns5408,88404.971,3.509
19091,ns5409,97165.847,3.626
19092,ns541,92617.738,3.58
19093,ns5410,87238.773,3.47
19094,ns5411,90745.328,3.531
19095,ns5412,91738.743,3.494
19096,ns5413,79204.369,3.502
19097,ns5414,93018.325,3.54
19098,ns5415,89979.601,3.522
19099,ns5416,97961.388,3.526
19100,ns5417,85497.657,3.57
19101,ns5418,92040.161,3.571
19102,ns5419,92693.014,3.599
19103,ns542,93166.606,3.562
19104,ns5420,91039.577,3.572
19105,ns5421,91769.977,3.477
19106,ns5422,94406.275,3.562
19107,ns5423,94917.173,3.534
19108,ns5424,96294.89,3.517
19109,ns5425,87854.765,3.607
19110,ns5426,86483.446,3.64
19111,ns5427,93316.467,3.569
19112,ns5428,85615.364,3.521
19113,ns5429,87080.575,3.489
19114,ns543,91860.311,3.506
19115,ns5430,97061.023,3.622
19116,ns5431,88865.433,3.643
19117,ns5432,88356.479,3.518
19118,ns5433,85884.698,3.518
19119,ns5434,87526.93,3.509
19120,ns5435,81616.206,3.501
19121,ns5436,87176.025,3.557
19122,ns5437,90389.238,3.506
19123,ns5438,93939.365,3.54
19124,ns5439,80598.607,3.49
19125,ns544,89965.37,3.543
19126,ns5440,87510.715,3.51
19127,ns5441,93606.842,3.478
19128,ns5442,89749.963,3.525
19129,ns5443,91242.506,3.458
19130,ns5444,85437.096,3.475
19131,ns5445,88177.173,3.441
19132,ns5446,88034.374,3.516
19133,ns5447,85847.13,3.473
19134,ns5448,87751.004,3.457
19135,ns5449,91081.186,3.516
19136,ns545,92432.653,3.569
19137,ns5450,93946.605,3.673
19138,ns5451,88407.453,3.48
19139,ns5452,84229.208,3.639
19140,ns5453,87979.05,3.524
19141,ns5454,88967.287,3.466
19142,ns5455,84110.724,3.502
19143,ns5456,91298.339,3.479
19144,ns5457,87034.959,3.568
19145,ns5458,88073.535,3.549
19146,ns5459,89426.34,3.576
19147,ns546,89902.086,3.461
19148,ns5460,92050.216,3.638
19149,ns5461,85563.438,3.495
19150,ns5462,91457.855,3.535
19151,ns5463,90564.81,3.514
19152,ns5464,90311.886,3.529
19153,ns5465,95808.259,3.521
19154,ns5466,95994.895,3.524
19155,ns5467,86464.889,3.548
19156,ns5468,88220.493,3.6
19157,ns5469,85280.245,3.526
19158,ns547,93817.842,3.472
19159,ns5470,90199.839,3.574
19160,ns5471,93189.829,3.574
19161,ns5472,97541.04,3.59
19162,ns5473,88962.837,3.504
19163,ns5474,88657.187,3.52
19164,ns5475,94039.395,3.545
19165,ns5476,95502.107,3.575
19166,ns5477,92627.251,3.476
19167,ns5478,86406.573,3.54
19168,ns5479,91674.906,3.579
19169,ns548,87820.16,3.506
19170,ns5480,86938.772,3.464
19171,ns5481,95682.478,3.515
19172,ns5482,83359.027,3.491
19173,ns5483,82419.697,3.579
19174,ns5484,97626.452,3.589
19175,ns5485,91024.971,3.48
19176,ns5486,90909.903,3.571
19177,ns5487,97224.876,3.587
19178,ns5488,91998.093,3.466
19179,ns5489,97164.04,3.557
19180,ns549,90554.405,3.677
19181,ns5490,98461.0,3.521
19182,ns5491,90166.388,3.55
19183,ns5492,90533.138,3.537
19184,ns5493,89141.458,3.568
19185,ns5494,92700.566,3.51
19186,ns5495,89178.646,3.522
19187,ns5496,83269.405,3.546
19188,ns5497,99323.919,3.544
19189,ns5498,89438.692,3.534
19190,ns5499,85299.785,3.546
19191,ns55,84603.96,3.539
19192,ns550,85936.557,3.553
19193,ns5500,84009.05,3.471
19194,ns5501,93284.252,3.505
19195,ns5502,94039.656,3.514
19196,ns5503,96239.803,3.637
19197,ns5504,85184.684,3.572
19198,ns5505,81892.802,3.58
19199,ns5506,91997.567,3.506
19200,ns5507,84701.766,3.469
19201,ns5508,90623.214,3.549
19202,ns5509,93213.382,3.638
19203,ns551,91399.044,3.469
19204,ns5510,91041.213,3.5
19205,ns5511,89293.608,3.659
19206,ns5512,88364.632,3.6
19207,ns5513,88023.812,3.51
19208,ns5514,87499.652,3.511
19209,ns5515,83002.902,3.507
19210,ns5516,84649.708,3.489
19211,ns5517,90457.66,3.575
19212,ns5518,84689.933,3.582
19213,ns5519,85827.189,3.556
19214,ns552,93220.562,3.534
19215,ns5520,92034.41,3.578
19216,ns5521,83850.25,3.465
19217,ns5522,92771.835,3.494
19218,ns5523,88398.699,3.492
19219,ns5524,92896.836,3.536
19220,ns5525,92275.062,3.564
19221,ns5526,96024.203,3.527
19222,ns5527,85265.987,3.585
19223,ns5528,90422.744,3.488
19224,ns5529,89297.152,3.589
19225,ns553,93680.495,3.57
19226,ns5530,84489.718,3.412
19227,ns5531,91165.333,3.535
19228,ns5532,89373.592,3.453
19229,ns5533,87135.588,3.544
19230,ns5534,92924.369,3.497
19231,ns5535,84559.98,3.517
19232,ns5536,85358.031,3.462
19233,ns5537,91524.468,3.575
19234,ns5538,90938.961,3.529
19235,ns5539,94118.149,3.628
19236,ns554,97777.434,3.555
19237,ns5540,92351.594,3.486
19238,ns5541,89576.127,3.601
19239,ns5542,91711.757,3.538
19240,ns5543,88584.521,3.471
19241,ns5544,92140.388,3.565
19242,ns5545,83740.862,3.611
19243,ns5546,85869.362,3.585
19244,ns5547,87702.47,3.513
19245,ns5548,94202.417,3.454
19246,ns5549,88723.539,3.591
19247,ns555,89801.791,3.482
19248,ns5550,90305.144,3.503
19249,ns5551,88653.056,3.515
19250,ns5552,87954.355,3.565
19251,ns5553,90453.91,3.512
19252,ns5554,89133.403,3.576
19253,ns5555,84623.407,3.5
19254,ns5556,93497.827,3.537
19255,ns5557,85841.936,3.57
19256,ns5558,94809.221,3.509
19257,ns5559,90051.231,3.579
19258,ns556,80279.515,3.541
19259,ns5560,88644.796,3.478
19260,ns5561,83745.934,3.5
19261,ns5562,89637.4,3.515
19262,ns5563,86532.979,3.551
19263,ns5564,90488.246,3.562
19264,ns5565,90720.295,3.598
19265,ns5566,94245.686,3.505
19266,ns5567,90688.804,3.505
19267,ns5568,91350.096,3.489
19268,ns5569,84969.281,3.507
19269,ns557,92434.936,3.568
19270,ns5570,94738.131,3.572
19271,ns5571,89918.591,3.51
19272,ns5572,88949.441,3.576
19273,ns5573,87891.851,3.502
19274,ns5574,89636.378,3.634
19275,ns5575,89605.024,3.52
19276,ns5576,86668.81,3.501
19277,ns5577,91379.175,3.563
19278,ns5578,86524.673,3.537
19279,ns5579,83690.023,3.553
19280,ns558,86594.952,3.57
19281,ns5580,88083.404,3.494
19282,ns5581,90098.597,3.487
19283,ns5582,83983.747,3.616
19284,ns5583,92739.235,3.511
19285,ns5584,80162.742,3.501
19286,ns5585,92260.215,3.598
19287,ns5586,93933.552,3.508
19288,ns5587,92952.827,3.628
19289,ns5588,85663.705,3.552
19290,ns5589,91029.245,3.505
19291,ns559,87270.38,3.515
19292,ns5590,100904.655,3.504
19293,ns5591,86491.916,3.46
19294,ns5592,94141.187,3.566
19295,ns5593,89661.408,3.473
19296,ns5594,84197.753,3.473
19297,ns5595,88672.605,3.611
19298,ns5596,89702.252,3.504
19299,ns5597,88364.525,3.527
19300,ns5598,94300.243,3.621
19301,ns5599,87539.929,3.548
19302,ns56,85978.811,3.583
19303,ns560,88930.749,3.663
19304,ns5600,89834.724,3.493
19305,ns5601,95006.073,3.566
19306,ns5602,83831.074,3.478
19307,ns5603,85227.328,3.471
19308,ns5604,88635.528,3.487
19309,ns5605,95645.296,3.523
19310,ns5606,90110.394,3.502
19311,ns5607,96676.326,3.479
19312,ns5608,91631.176,3.483
19313,ns5609,87190.465,3.58
19314,ns561,89211.11,3.474
19315,ns5610,91639.445,3.513
19316,ns5611,89059.735,3.455
19317,ns5612,82250.621,3.575
19318,ns5613,94018.407,3.54
19319,ns5614,92156.599,3.53
19320,ns5615,94657.79,3.548
19321,ns5616,95341.112,3.531
19322,ns5617,86720.747,3.509
19323,ns5618,89025.256,3.539
19324,ns5619,90162.936,3.633
19325,ns562,93662.674,3.523
19326,ns5620,93373.967,3.472
19327,ns5621,88664.998,3.539
19328,ns5622,96290.155,3.586
19329,ns5623,90356.682,3.572
19330,ns5624,92587.814,3.519
19331,ns5625,94325.848,3.568
19332,ns5626,87352.759,3.649
19333,ns5627,92194.261,3.563
19334,ns5628,93298.572,3.589
19335,ns5629,90890.209,3.632
19336,ns563,92854.738,3.437
19337,ns5630,91039.491,3.508
19338,ns5631,90959.085,3.597
19339,ns5632,85766.073,3.579
19340,ns5633,88685.585,3.475
19341,ns5634,89576.306,3.627
19342,ns5635,89435.561,3.494
19343,ns5636,88625.33,3.54
19344,ns5637,93117.415,3.547
19345,ns5638,91249.505,3.503
19346,ns5639,93680.047,3.503
19347,ns564,91877.453,3.488
19348,ns5640,88732.179,3.544
19349,ns5641,88575.915,3.613
19350,ns5642,94348.47,3.566
19351,ns5643,94458.65,3.549
19352,ns5644,94163.495,3.476
19353,ns5645,95198.691,3.531
19354,ns5646,96242.758,3.618
19355,ns5647,87106.634,3.547
19356,ns5648,91262.558,3.512
19357,ns5649,88651.069,3.49
19358,ns565,91747.262,3.529
19359,ns5650,91033.571,3.501
19360,ns5651,92860.848,3.552
19361,ns5652,90491.012,3.549
19362,ns5653,87953.052,3.516
19363,ns5654,82299.991,3.534
19364,ns5655,86230.071,3.492
19365,ns5656,86205.462,3.554
19366,ns5657,85097.989,3.503
19367,ns5658,92433.337,3.578
19368,ns5659,93513.23,3.553
19369,ns566,92487.769,3.604
19370,ns5660,89039.899,3.428
19371,ns5661,94160.348,3.573
19372,ns5662,87651.994,3.438
19373,ns5663,89340.969,3.494
19374,ns5664,85223.589,3.506
19375,ns5665,85801.5,3.541
19376,ns5666,83623.404,3.574
19377,ns5667,97449.874,3.472
19378,ns5668,95441.671,3.526
19379,ns5669,89192.979,3.645
19380,ns567,88932.836,3.502
19381,ns5670,89255.841,3.523
19382,ns5671,86011.19,3.556
19383,ns5672,87917.455,3.531
19384,ns5673,93570.729,3.577
19385,ns5674,97167.814,3.537
19386,ns5675,92076.851,3.468
19387,ns5676,81805.814,3.517
19388,ns5677,82117.318,3.557
19389,ns5678,93926.191,3.508
19390,ns5679,87782.425,3.533
19391,ns568,93186.066,3.521
19392,ns5680,91390.716,3.486
19393,ns5681,86031.987,3.614
19394,ns5682,90783.253,3.529
19395,ns5683,94649.188,3.526
19396,ns5684,88472.013,3.551
19397,ns5685,83497.795,3.502
19398,ns5686,89554.615,3.622
19399,ns5687,87164.356,3.439
19400,ns5688,98531.048,3.553
19401,ns5689,82638.924,3.577
19402,ns569,96637.37,3.534
19403,ns5690,82305.238,3.599
19404,ns5691,92265.025,3.531
19405,ns5692,86798.511,3.433
19406,ns5693,82507.77,3.558
19407,ns5694,100257.833,3.602
19408,ns5695,83968.074,3.497
19409,ns5696,88221.347,3.536
19410,ns5697,93683.656,3.504
19411,ns5698,87604.244,3.529
19412,ns5699,86858.558,3.547
19413,ns57,85678.578,3.56
19414,ns570,86845.682,3.589
19415,ns5700,90399.582,3.53
19416,ns5701,85903.72,3.579
19417,ns5702,89440.166,3.543
19418,ns5703,85997.277,3.471
19419,ns5704,94525.494,3.566
19420,ns5705,89425.521,3.558
19421,ns5706,89650.276,3.616
19422,ns5707,93254.32,3.541
19423,ns5708,83299.732,3.558
19424,ns5709,88644.735,3.516
19425,ns571,89539.745,3.592
19426,ns5710,97488.594,3.481
19427,ns5711,86916.925,3.485
19428,ns5712,82388.061,3.616
19429,ns5713,96651.215,3.641
19430,ns5714,93114.286,3.463
19431,ns5715,93342.389,3.514
19432,ns5716,86749.45,3.531
19433,ns5717,86284.21,3.582
19434,ns5718,96970.992,3.54
19435,ns5719,93066.021,3.581
19436,ns572,85201.907,3.591
19437,ns5720,92437.421,3.469
19438,ns5721,89674.95,3.567
19439,ns5722,95716.941,3.591
19440,ns5723,84035.512,3.585
19441,ns5724,88656.509,3.586
